Word,Style,Weight
individuality,technical,0.5
multitude,technical,0.5
documenting,technical,1.0
oclc,technical,1.0
peter,technical,0.3333333333333333
fetches,technical,1.0
jacobus,technical,1.0
blueprints,technical,0.5
ridiculed,technical,1.0
liftoff,technical,1.0
sans,technical,0.5
outwards,technical,1.0
cells,technical,0.5
adjust,technical,0.3333333333333333
mttr,technical,1.0
wealden,technical,1.0
smelt,technical,0.5
permanently,technical,0.5
disorder,technical,0.5
digitalization,technical,0.5
depositing,technical,1.0
mentors,technical,1.0
id,technical,1.0
bibliography,technical,0.5
manhattan,technical,0.3333333333333333
vmware,technical,1.0
joseph,technical,0.3333333333333333
cos,technical,1.0
pricing,technical,0.3333333333333333
carrier,technical,0.5
corresponding,technical,0.3333333333333333
bpo,technical,1.0
phenomena,technical,0.5
tts,technical,1.0
escapes,technical,1.0
clive,technical,1.0
collective,technical,0.3333333333333333
uploading,technical,1.0
maxwell,technical,0.5
inference,technical,0.5
proliferation,technical,0.3333333333333333
households,technical,0.5
cools,technical,1.0
olive,technical,0.3333333333333333
tightest,technical,1.0
adherence,technical,0.5
textual,technical,0.5
archival,technical,1.0
discoveries,technical,0.3333333333333333
adapter,technical,1.0
af,technical,0.3333333333333333
depict,technical,1.0
copies,technical,0.3333333333333333
tactical,technical,0.3333333333333333
ramjet,technical,1.0
ramac,technical,1.0
aperture,technical,0.5
afforded,technical,0.5
sgml,technical,1.0
monocyclic,technical,1.0
cylinders,technical,1.0
align,technical,1.0
pi,technical,0.5
wright,technical,0.5
ncbi,technical,1.0
boilers,technical,1.0
enable,technical,0.5
additionally,technical,0.5
callers,technical,0.5
mutable,technical,1.0
satellite,technical,0.5
refuse,technical,0.3333333333333333
microbiology,technical,1.0
hydrodynamics,technical,1.0
exceeding,technical,1.0
htw,technical,1.0
germanium,technical,0.5
voluntarily,technical,0.3333333333333333
rupees,technical,1.0
coordinatescoordinates,technical,1.0
analyzing,technical,0.3333333333333333
unitsthe,technical,1.0
joode,technical,1.0
aspect,technical,0.3333333333333333
homegrown,technical,1.0
integrated,technical,0.3333333333333333
corrado,technical,1.0
refined,technical,0.5
curates,technical,1.0
generalization,technical,0.5
uml,technical,1.0
tender,technical,0.5
loom,technical,1.0
prophecies,technical,1.0
zuse,technical,1.0
plug,technical,0.3333333333333333
plasticity,technical,0.5
bannister,technical,1.0
jürgen,technical,1.0
confused,technical,0.3333333333333333
unintentional,technical,1.0
expressiveness,technical,1.0
arbitrage,technical,1.0
plankalkül,technical,1.0
neutrinos,technical,1.0
whisler,technical,1.0
diamond,technical,0.3333333333333333
winslett,technical,1.0
robotic,technical,1.0
cables,technical,0.5
waste,technical,0.3333333333333333
gcd,technical,1.0
cell,technical,0.3333333333333333
transcription,technical,0.5
michael,technical,0.3333333333333333
mapped,technical,1.0
prefetching,technical,1.0
gauge,technical,0.3333333333333333
traditionally,technical,0.3333333333333333
keyboard,technical,0.5
domestic,technical,0.3333333333333333
whatsapp,technical,1.0
centripetal,technical,1.0
sludge,technical,0.5
cwna,technical,1.0
dissociation,technical,0.5
crm,technical,1.0
investigations,technical,0.3333333333333333
undo,technical,0.5
backward,technical,0.3333333333333333
nurturers,technical,1.0
engineeringthe,technical,1.0
moth,technical,0.5
quantized,technical,1.0
intersecting,technical,0.5
joule,technical,1.0
talks,technical,0.5
girder,technical,1.0
priced,technical,0.5
regularization,technical,1.0
upgrade,technical,1.0
inspiration,technical,1.0
inshoring,technical,1.0
annihilationin,technical,1.0
site,technical,0.3333333333333333
chronic,technical,0.5
rationally,technical,0.5
wage,technical,0.3333333333333333
ludgate,technical,1.0
lucas,technical,1.0
federation,technical,0.5
quevedo,technical,1.0
commands,technical,0.5
traits,technical,0.5
anisotropic,technical,1.0
violate,technical,0.3333333333333333
relation,technical,0.5
eabcn,technical,1.0
transactional,technical,1.0
unidirectionally,technical,1.0
mandated,technical,1.0
transformed,technical,0.3333333333333333
dioxide,technical,0.5
bertrand,technical,1.0
sampled,technical,0.3333333333333333
freeing,technical,1.0
exploratory,technical,0.3333333333333333
avatar,technical,1.0
assist,technical,0.3333333333333333
edmund,technical,1.0
reviews,technical,1.0
reckoner,technical,1.0
alliance,technical,0.5
dna,technical,1.0
reliant,technical,1.0
releases,technical,0.5
boundaries,technical,0.3333333333333333
infosys,technical,1.0
adopter,technical,1.0
bloc,technical,0.3333333333333333
sybase,technical,1.0
myosins,technical,1.0
oman,technical,1.0
conquer,technical,0.3333333333333333
hafirs,technical,1.0
tradable,technical,1.0
rethink,technical,1.0
recurrent,technical,0.5
packing,technical,0.3333333333333333
consulting,technical,0.3333333333333333
wilson,technical,0.3333333333333333
中国科学引文数据库收录期刊,technical,1.0
visits,technical,0.3333333333333333
cm,technical,0.5
cdns,technical,1.0
curated,technical,1.0
creep,technical,0.3333333333333333
decrypt,technical,1.0
pitombeira,technical,1.0
havens,technical,1.0
broglie,technical,1.0
streaming,technical,0.3333333333333333
texting,technical,1.0
abbreviation,technical,0.5
cracking,technical,0.3333333333333333
reality,technical,0.3333333333333333
csa,technical,1.0
significant,technical,0.3333333333333333
socially,technical,0.3333333333333333
browses,technical,1.0
economists,technical,0.5
reciprocal,technical,0.3333333333333333
pulleys,technical,1.0
bankruptcy,technical,0.3333333333333333
huawei,technical,1.0
unfragmented,technical,1.0
constraint,technical,1.0
országos,technical,1.0
timestamp,technical,1.0
sampling,technical,0.5
radiationin,technical,1.0
gin,technical,0.5
oceans,technical,0.5
meteorology,technical,1.0
explore,technical,0.5
trading,technical,0.3333333333333333
speos,technical,1.0
bromine,technical,1.0
diffusiondescribe,technical,1.0
soros,technical,1.0
retain,technical,0.3333333333333333
recover,technical,0.3333333333333333
ignores,technical,1.0
viscous,technical,1.0
circular,technical,0.5
gabriel,technical,1.0
choke,technical,0.3333333333333333
universally,technical,0.5
indeterminate,technical,0.5
speculative,technical,0.3333333333333333
gasis,technical,1.0
establishing,technical,0.3333333333333333
establish,technical,0.3333333333333333
invalid,technical,0.3333333333333333
deviation,technical,0.5
barrons,technical,1.0
champion,technical,0.5
graphed,technical,0.5
electrical,technical,0.3333333333333333
content,technical,0.3333333333333333
tom,technical,0.3333333333333333
wsis,technical,1.0
aptitude,technical,0.5
gluons,technical,1.0
summative,technical,1.0
incorporates,technical,1.0
lawcoulomb,technical,1.0
polystyrene,technical,0.5
donated,technical,0.3333333333333333
challakere,technical,1.0
tablets,technical,1.0
gazpur,technical,1.0
alkene,technical,1.0
infringement,technical,1.0
implements,technical,0.3333333333333333
mercer,technical,0.5
directv,technical,1.0
rivers,technical,0.5
mesonthe,technical,1.0
magnetostatic,technical,1.0
vol,technical,1.0
actual,technical,0.3333333333333333
faculties,technical,1.0
mist,technical,0.3333333333333333
recipients,technical,0.5
lacks,technical,0.5
chengqing,technical,1.0
perimeters,technical,1.0
australasia,technical,1.0
inductor,technical,1.0
adjunct,technical,0.5
hôtel,technical,1.0
refreshed,technical,0.5
kvm,technical,1.0
osha,technical,1.0
administrator,technical,0.3333333333333333
estimator,technical,1.0
marketplace,technical,1.0
forensic,technical,1.0
truncation,technical,1.0
infrastructures,technical,1.0
uhf,technical,1.0
alexa,technical,1.0
recoverability,technical,1.0
dependencies,technical,1.0
abandonware,technical,1.0
curating,technical,1.0
employee,technical,0.3333333333333333
correlating,technical,0.5
perceptive,technical,1.0
sixteen,technical,0.3333333333333333
messages,technical,0.3333333333333333
librarians,technical,0.5
animation,technical,1.0
floridi,technical,1.0
decentralized,technical,1.0
bbc,technical,1.0
maps,technical,1.0
risks,technical,1.0
syntax,technical,0.5
fran,technical,1.0
contractual,technical,0.3333333333333333
spacetime,technical,1.0
chlorideany,technical,1.0
proving,technical,1.0
intrusions,technical,0.5
fingers,technical,0.3333333333333333
blacksky,technical,1.0
ohm,technical,1.0
transferis,technical,1.0
dysphemism,technical,1.0
ada,technical,0.5
equationa,technical,1.0
streamline,technical,1.0
suppression,technical,0.5
recognitions,technical,1.0
prints,technical,0.5
verified,technical,0.5
rectangular,technical,0.5
contest,technical,0.3333333333333333
storage,technical,0.3333333333333333
mentorship,technical,1.0
corrosionis,technical,1.0
metric,technical,1.0
maven,technical,1.0
copyrights,technical,1.0
spectacle,technical,0.3333333333333333
substitution,technical,1.0
pdas,technical,1.0
cleaners,technical,0.3333333333333333
hydrogen,technical,0.5
walla,technical,1.0
lockheed,technical,0.3333333333333333
rate,technical,0.3333333333333333
disparity,technical,1.0
labelled,technical,0.5
virtuality,technical,1.0
facilitating,technical,0.5
cybernetic,technical,1.0
passive,technical,0.3333333333333333
bosons,technical,1.0
alawattegama,technical,1.0
taxonomy,technical,1.0
kinetics,technical,1.0
proven,technical,0.3333333333333333
apics,technical,1.0
obscured,technical,0.5
snapping,technical,0.5
hexapod,technical,1.0
phylogenetic,technical,1.0
execution,technical,0.5
browse,technical,1.0
astonishment,technical,1.0
flexibility,technical,0.5
hides,technical,0.3333333333333333
atlas,technical,1.0
emotions,technical,0.3333333333333333
uisc,technical,1.0
impossibility,technical,1.0
snia,technical,1.0
substance,technical,0.3333333333333333
reads,technical,0.3333333333333333
seals,technical,1.0
angular,technical,0.3333333333333333
stagnate,technical,1.0
molecular,technical,0.5
prediction,technical,0.3333333333333333
digit,technical,0.5
polytechnic,technical,0.5
redundancy,technical,1.0
helper,technical,0.5
electronegativity,technical,1.0
queried,technical,0.5
evaluative,technical,0.5
boundary,technical,0.3333333333333333
nicolaus,technical,1.0
arises,technical,0.3333333333333333
sides,technical,0.3333333333333333
fitness,technical,0.5
broadband,technical,1.0
exercising,technical,1.0
hypervisor,technical,1.0
perpendicular,technical,0.5
inflation,technical,0.3333333333333333
strengths,technical,0.5
finitely,technical,1.0
interleaving,technical,1.0
legitimacy,technical,0.5
captivating,technical,0.5
punished,technical,0.3333333333333333
calculusthe,technical,1.0
naming,technical,0.5
shaping,technical,0.5
nuclei,technical,0.5
mohr,technical,1.0
denning,technical,1.0
beryllium,technical,1.0
em,technical,0.5
mailings,technical,1.0
mysql,technical,1.0
defend,technical,0.3333333333333333
similarities,technical,0.5
proportion,technical,0.3333333333333333
turologist,technical,1.0
securing,technical,0.5
cba,technical,1.0
tangibles,technical,1.0
ncpc,technical,1.0
airplane,technical,0.3333333333333333
climbs,technical,1.0
memo,technical,1.0
semiconductors,technical,1.0
codata,technical,1.0
刘群,technical,1.0
paramagnetic,technical,0.5
personalized,technical,1.0
instagram,technical,1.0
boosting,technical,0.5
stealing,technical,0.3333333333333333
sponsorship,technical,0.3333333333333333
suites,technical,0.5
differentiated,technical,0.5
conflicts,technical,0.5
authenticates,technical,1.0
multitasking,technical,1.0
principlestates,technical,1.0
ohmic,technical,1.0
frequency,technical,0.5
palm,technical,0.5
workstation,technical,1.0
inception,technical,1.0
hearings,technical,0.5
telcos,technical,1.0
connecting,technical,0.5
formulates,technical,1.0
anna,technical,0.5
charenton,technical,1.0
genotypes,technical,1.0
basics,technical,1.0
combining,technical,0.3333333333333333
exponent,technical,1.0
fab,technical,1.0
microarray,technical,1.0
surfaces,technical,0.3333333333333333
aiff,technical,1.0
olefin,technical,1.0
twisting,technical,0.3333333333333333
macos,technical,1.0
disturbed,technical,0.3333333333333333
coordinating,technical,0.5
actively,technical,0.5
engaging,technical,0.5
wiener,technical,1.0
griffith,technical,1.0
sacrificing,technical,1.0
tackling,technical,1.0
offshoring,technical,1.0
v,technical,0.3333333333333333
malaysia,technical,1.0
linguistics,technical,0.5
standards,technical,0.3333333333333333
weibo,technical,1.0
duplication,technical,0.3333333333333333
justification,technical,0.5
feedback,technical,0.5
blaze,technical,1.0
physicsis,technical,1.0
bachelor,technical,0.3333333333333333
influencing,technical,1.0
nongovernmental,technical,1.0
unprotected,technical,0.5
suitable,technical,0.3333333333333333
substances,technical,0.5
ignore,technical,0.3333333333333333
paraffin,technical,1.0
processing,technical,0.3333333333333333
carl,technical,0.3333333333333333
limits,technical,0.3333333333333333
nas,technical,1.0
accelerating,technical,0.5
lb,technical,0.5
hesitancy,technical,0.3333333333333333
multiplexers,technical,1.0
modernize,technical,0.5
privatization,technical,1.0
organic,technical,0.5
connect,technical,0.3333333333333333
induced,technical,0.5
erasable,technical,1.0
gmm,technical,1.0
manufacture,technical,0.3333333333333333
amazon,technical,1.0
disc,technical,1.0
gravitational,technical,0.5
haifeng,technical,1.0
ekipmanları,technical,1.0
venturestar,technical,1.0
anton,technical,1.0
eexam,technical,1.0
ferrimagnetic,technical,1.0
watercraft,technical,1.0
nvm,technical,1.0
defects,technical,0.3333333333333333
jérôme,technical,1.0
symptomatic,technical,1.0
den,technical,0.5
wiley,technical,0.3333333333333333
dynasty,technical,1.0
commentary,technical,1.0
schedule,technical,0.3333333333333333
calculate,technical,0.5
gottfried,technical,1.0
headquartered,technical,1.0
satellites,technical,0.5
tipping,technical,1.0
hungarian,technical,0.5
museum,technical,0.3333333333333333
faostat,technical,1.0
helps,technical,0.3333333333333333
analogous,technical,0.5
fgmos,technical,1.0
nepal,technical,0.5
populations,technical,0.3333333333333333
analyse,technical,1.0
password,technical,1.0
extremely,technical,0.3333333333333333
fisheye,technical,1.0
aesthetically,technical,1.0
kate,technical,0.5
engage,technical,0.3333333333333333
drives,technical,0.3333333333333333
esteemed,technical,1.0
tests,technical,0.3333333333333333
acids,technical,0.5
religions,technical,0.3333333333333333
infinity,technical,1.0
exceed,technical,0.3333333333333333
fung,technical,1.0
slippery,technical,0.5
terminate,technical,0.3333333333333333
forwarded,technical,1.0
sensations,technical,0.3333333333333333
grp,technical,1.0
programmatic,technical,1.0
kaminskiy,technical,1.0
ruth,technical,0.5
chemistryis,technical,1.0
pl,technical,1.0
factorthe,technical,1.0
azerbaijan,technical,1.0
intelligible,technical,0.5
